,B06009_001E,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,B06010_001E,B06010_002E,B06010_004E,B06010_005E,B06010_006E,B06010_007E,B06010_008E,B06010_009E,B06010_010E,B06010_011E,B09010_001E,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P004002,P013001,P013002,P013003,P015001,P017001,P031001
1122,524906.0,54052.0,141997.0,159432.0,99063.0,70362.0,620405.0,63315.0,101900.0,54117.0,89925.0,77004.0,84634.0,55968.0,22812.0,70730.0,171767.0,,,,,,,,,,,,,,,
1123,9860.0,1643.0,3981.0,3032.0,614.0,590.0,11539.0,1245.0,2085.0,1422.0,2292.0,1262.0,1599.0,760.0,391.0,483.0,3143.0,,,,,,,,,,,,,,,
1124,18311.0,3241.0,7428.0,4934.0,1863.0,845.0,21652.0,3236.0,3846.0,2432.0,3125.0,2972.0,2837.0,1787.0,500.0,917.0,6362.0,,,,,,,,,,,,,,,
1125,11689.0,1644.0,4458.0,3430.0,1109.0,1048.0,13902.0,2012.0,2624.0,1424.0,2120.0,1563.0,1738.0,979.0,305.0,1137.0,4021.0,,,,,,,,,,,,,,,
1126,14944.0,2308.0,5679.0,4413.0,1406.0,1138.0,17459.0,1927.0,3063.0,1793.0,2710.0,2356.0,2169.0,1538.0,501.0,1402.0,4772.0,,,,,,,,,,,,,,,
1127,10055.0,1733.0,4317.0,2760.0,721.0,524.0,11817.0,1430.0,2183.0,1169.0,1991.0,1539.0,1344.0,1179.0,274.0,708.0,3292.0,,,,,,,,,,,,,,,
1128,1543.0,390.0,516.0,371.0,205.0,61.0,1804.0,283.0,327.0,246.0,290.0,203.0,163.0,147.0,44.0,101.0,439.0,,,,,,,,,,,,,,,
1129,12466.0,2998.0,4584.0,3209.0,965.0,710.0,14426.0,2038.0,3138.0,1780.0,2714.0,1568.0,1582.0,783.0,283.0,540.0,3994.0,,,,,,,,,,,,,,,
1130,12562.0,1408.0,4429.0,4239.0,1453.0,1033.0,14700.0,1918.0,1907.0,883.0,2051.0,1909.0,2033.0,1752.0,594.0,1653.0,4121.0,,,,,,,,,,,,,,,
1131,7983.0,1364.0,3211.0,1992.0,633.0,783.0,9630.0,737.0,2095.0,849.0,1803.0,1201.0,1257.0,896.0,279.0,513.0,2800.0,,,,,,,,,,,,,,,
1132,8116.0,1947.0,3267.0,1954.0,636.0,312.0,9636.0,1407.0,2151.0,1119.0,1579.0,1268.0,954.0,476.0,161.0,521.0,3090.0,,,,,,,,,,,,,,,
1133,5710.0,839.0,2090.0,1978.0,463.0,340.0,6678.0,884.0,1218.0,689.0,1021.0,804.0,741.0,439.0,141.0,741.0,1818.0,,,,,,,,,,,,,,,
